,DATE,REGION,AGEGROUP,SEX,DEATHS
1979,2020-09-18,Wallonia,75-84,M,2
1980,2020-09-18,Wallonia,85+,M,1
1981,2020-09-18,Flanders,85+,M,1
1982,2020-09-18,Flanders,85+,F,1
1983,2020-09-18,Brussels,65-74,F,1
1984,2020-09-19,Wallonia,75-84,F,1
1985,2020-09-19,Flanders,45-64,M,1
1986,2020-09-19,Flanders,65-74,M,1
1987,2020-09-19,Flanders,75-84,M,1
1988,2020-09-19,Flanders,75-84,F,1
1989,2020-09-19,Flanders,85+,M,1
1990,2020-09-19,Flanders,85+,F,2
1991,2020-09-20,Flanders,75-84,M,2
1992,2020-09-20,Brussels,75-84,M,1
1993,2020-09-21,Flanders,45-64,M,1
1994,2020-09-21,Flanders,75-84,M,1
1995,2020-09-21,Flanders,75-84,F,1
1996,2020-09-22,Brussels,85+,M,1
1997,2020-09-23,Wallonia,65-74,F,1
1998,2020-09-23,Wallonia,85+,F,2
1999,2020-09-23,Flanders,65-74,M,1
2000,2020-09-23,Flanders,85+,F,3
2001,2020-09-23,Brussels,85+,F,1
2002,2020-09-24,Wallonia,85+,M,2
2003,2020-09-24,Wallonia,85+,F,1
2004,2020-09-24,Flanders,85+,M,1
2005,2020-09-24,Brussels,75-84,F,1
2006,2020-09-25,Wallonia,75-84,M,1
2007,2020-09-25,Wallonia,85+,F,1
2008,2020-09-25,Flanders,85+,F,1
2009,2020-09-25,Brussels,45-64,M,1
2010,2020-09-25,Brussels,85+,F,1
2011,2020-09-26,Wallonia,75-84,F,1
2012,2020-09-26,Wallonia,85+,F,1
2013,2020-09-26,Flanders,45-64,M,1
2014,2020-09-26,Flanders,65-74,M,1
2015,2020-09-26,Flanders,75-84,M,1
2016,2020-09-26,Flanders,85+,M,1
2017,2020-09-26,Flanders,85+,F,1
2018,2020-09-27,Wallonia,45-64,M,1
2019,2020-09-27,Wallonia,75-84,F,1
2020,2020-09-27,Wallonia,85+,M,1
2021,2020-09-27,Wallonia,85+,F,2
2022,2020-09-27,Flanders,65-74,M,3
2023,2020-09-27,Flanders,75-84,M,1
2024,2020-09-27,Flanders,75-84,F,1
2025,2020-09-27,Flanders,85+,M,1
2026,2020-09-27,Flanders,85+,F,1
2027,2020-09-27,Brussels,85+,F,1
2028,2020-09-28,Wallonia,45-64,M,1
2029,2020-09-28,Wallonia,75-84,F,2
2030,2020-09-28,Wallonia,85+,F,2
2031,2020-09-28,Flanders,65-74,M,2
2032,2020-09-28,Flanders,65-74,F,1
2033,2020-09-28,Flanders,85+,M,1
2034,2020-09-28,Flanders,85+,F,1
2035,2020-09-28,Brussels,45-64,M,1
2036,2020-09-28,Brussels,45-64,F,1
2037,2020-09-28,Brussels,85+,F,1
2038,2020-09-29,Wallonia,75-84,M,1
2039,2020-09-29,Wallonia,75-84,F,1
2040,2020-09-29,Wallonia,85+,F,1
2041,2020-09-29,Flanders,65-74,F,1
2042,2020-09-29,Flanders,75-84,M,2
2043,2020-09-29,Flanders,75-84,F,1
2044,2020-09-29,Flanders,85+,F,3
2045,2020-09-30,Wallonia,65-74,M,1
2046,2020-09-30,Wallonia,85+,F,1
2047,2020-09-30,Flanders,85+,F,1
2048,2020-09-30,Brussels,45-64,M,1
2049,2020-09-30,Brussels,65-74,M,1
2050,2020-09-30,Brussels,85+,M,1
2051,2020-10-01,Wallonia,65-74,M,1
2052,2020-10-01,Wallonia,75-84,M,1
2053,2020-10-01,Wallonia,75-84,F,2
2054,2020-10-01,Wallonia,85+,F,1
2055,2020-10-01,Flanders,65-74,M,1
2056,2020-10-01,Flanders,75-84,F,1
2057,2020-10-01,Flanders,85+,M,1
2058,2020-10-01,Flanders,85+,F,1
2059,2020-10-01,Brussels,45-64,M,1
2060,2020-10-01,Brussels,45-64,F,1
2061,2020-10-01,Brussels,65-74,M,1
2062,2020-10-01,Brussels,75-84,F,1
2063,2020-10-01,Brussels,85+,M,1
2064,2020-10-01,Brussels,85+,F,1
2065,2020-10-02,Wallonia,75-84,M,1
2066,2020-10-02,Wallonia,75-84,F,2
2067,2020-10-02,Wallonia,85+,M,1
2068,2020-10-02,Wallonia,85+,F,1
2069,2020-10-02,Flanders,65-74,M,1
2070,2020-10-02,Flanders,75-84,F,2
2071,2020-10-02,Flanders,85+,M,1
2072,2020-10-02,Brussels,65-74,F,1
2073,2020-10-02,Brussels,75-84,M,1
2074,2020-10-03,Wallonia,65-74,M,1
2075,2020-10-03,Wallonia,75-84,M,1
2076,2020-10-03,Wallonia,75-84,F,1
2077,2020-10-03,Wallonia,85+,F,2
2078,2020-10-03,Flanders,65-74,F,1
2079,2020-10-03,Flanders,75-84,M,1
2080,2020-10-03,Flanders,75-84,F,2
2081,2020-10-03,Flanders,85+,M,1
2082,2020-10-03,Flanders,85+,F,1
2083,2020-10-03,Brussels,65-74,F,2
2084,2020-10-03,Brussels,75-84,F,1
2085,2020-10-03,Brussels,85+,M,1
2086,2020-10-04,Wallonia,25-44,M,1
2087,2020-10-04,Wallonia,75-84,M,2
2088,2020-10-04,Wallonia,85+,M,2
2089,2020-10-04,Wallonia,85+,F,2
2090,2020-10-04,Flanders,75-84,M,1
2091,2020-10-04,Flanders,85+,M,1
2092,2020-10-04,Flanders,85+,F,2
2093,2020-10-04,Brussels,65-74,M,1
2094,2020-10-04,Brussels,75-84,M,2
2095,2020-10-04,Brussels,75-84,F,1
2096,2020-10-04,Brussels,85+,M,1
2097,2020-10-05,Wallonia,45-64,M,1
2098,2020-10-05,Wallonia,45-64,F,1
2099,2020-10-05,Wallonia,75-84,M,1
2100,2020-10-05,Wallonia,75-84,F,2
2101,2020-10-05,Wallonia,85+,M,1
2102,2020-10-05,Wallonia,85+,F,2
2103,2020-10-05,Flanders,75-84,F,3
2104,2020-10-05,Flanders,85+,M,1
2105,2020-10-05,Flanders,85+,F,1
2106,2020-10-05,Brussels,75-84,F,1
2107,2020-10-05,Brussels,85+,F,1
2108,2020-10-06,Wallonia,65-74,M,2
2109,2020-10-06,Wallonia,75-84,M,2
2110,2020-10-06,Flanders,75-84,M,1
2111,2020-10-06,Flanders,75-84,F,1
2112,2020-10-06,Flanders,85+,M,5
2113,2020-10-06,Flanders,85+,F,2
2114,2020-10-06,Brussels,45-64,F,1
2115,2020-10-06,Brussels,75-84,F,1
2116,2020-10-06,Brussels,85+,M,2
2117,2020-10-06,Brussels,85+,F,2
2118,2020-10-07,Wallonia,25-44,M,1
2119,2020-10-07,Wallonia,65-74,F,1
2120,2020-10-07,Wallonia,85+,M,2
2121,2020-10-07,Wallonia,85+,F,2
2122,2020-10-07,Flanders,85+,M,4
2123,2020-10-07,Flanders,85+,F,2
2124,2020-10-07,Brussels,65-74,M,2
2125,2020-10-07,Brussels,75-84,M,2
2126,2020-10-07,Brussels,85+,M,1
2127,2020-10-07,Brussels,85+,F,3
2128,2020-10-08,Wallonia,65-74,F,1
2129,2020-10-08,Wallonia,75-84,F,3
2130,2020-10-08,Wallonia,85+,M,1
2131,2020-10-08,Flanders,45-64,F,2
2132,2020-10-08,Flanders,65-74,M,2
2133,2020-10-08,Flanders,75-84,M,2
2134,2020-10-08,Flanders,75-84,F,2
2135,2020-10-08,Flanders,85+,F,2
2136,2020-10-08,Brussels,45-64,M,1
2137,2020-10-08,Brussels,65-74,M,2
2138,2020-10-08,Brussels,75-84,M,1
2139,2020-10-08,Brussels,85+,F,1
2140,2020-10-09,Wallonia,75-84,M,2
2141,2020-10-09,Wallonia,75-84,F,2
2142,2020-10-09,Wallonia,85+,F,3
2143,2020-10-09,Flanders,45-64,M,1
2144,2020-10-09,Flanders,75-84,M,1
2145,2020-10-09,Flanders,75-84,F,3
2146,2020-10-09,Flanders,85+,M,3
2147,2020-10-09,Flanders,85+,F,4
2148,2020-10-09,Brussels,65-74,M,1
2149,2020-10-10,Wallonia,65-74,M,2
2150,2020-10-10,Wallonia,65-74,F,1
2151,2020-10-10,Wallonia,75-84,M,1
2152,2020-10-10,Wallonia,75-84,F,3
2153,2020-10-10,Wallonia,85+,M,3
2154,2020-10-10,Wallonia,85+,F,2
2155,2020-10-10,Flanders,65-74,M,1
2156,2020-10-10,Flanders,75-84,M,2
2157,2020-10-10,Flanders,85+,M,3
2158,2020-10-10,Flanders,85+,F,1
2159,2020-10-10,Brussels,45-64,F,1
2160,2020-10-10,Brussels,65-74,M,1
2161,2020-10-10,Brussels,75-84,F,1
2162,2020-10-11,Wallonia,65-74,M,1
2163,2020-10-11,Wallonia,65-74,F,3
2164,2020-10-11,Wallonia,75-84,M,1
2165,2020-10-11,Wallonia,85+,M,2
2166,2020-10-11,Wallonia,85+,F,3
2167,2020-10-11,Flanders,75-84,M,3
2168,2020-10-11,Flanders,75-84,F,3
2169,2020-10-11,Flanders,85+,M,4
2170,2020-10-11,Flanders,85+,F,2
2171,2020-10-11,Brussels,75-84,M,3
2172,2020-10-11,Brussels,75-84,F,1
2173,2020-10-11,Brussels,85+,M,1
2174,2020-10-11,Brussels,85+,F,1
2175,2020-10-12,Wallonia,45-64,M,1
2176,2020-10-12,Wallonia,65-74,M,1
2177,2020-10-12,Wallonia,75-84,M,1
2178,2020-10-12,Wallonia,75-84,F,2
2179,2020-10-12,Wallonia,85+,M,7
2180,2020-10-12,Wallonia,85+,F,5
2181,2020-10-12,Flanders,45-64,M,1
2182,2020-10-12,Flanders,65-74,M,2
2183,2020-10-12,Flanders,65-74,F,1
2184,2020-10-12,Flanders,75-84,M,2
2185,2020-10-12,Flanders,75-84,F,1
2186,2020-10-12,Flanders,85+,M,2
2187,2020-10-12,Flanders,85+,F,4
2188,2020-10-12,Brussels,75-84,M,2
2189,2020-10-12,Brussels,75-84,F,1
2190,2020-10-12,Brussels,85+,M,2
2191,2020-10-12,Brussels,85+,F,1
2192,2020-10-13,Wallonia,65-74,M,1
2193,2020-10-13,Wallonia,65-74,F,1
2194,2020-10-13,Wallonia,75-84,M,1
2195,2020-10-13,Wallonia,75-84,F,6
2196,2020-10-13,Wallonia,85+,M,6
2197,2020-10-13,Wallonia,85+,F,4
2198,2020-10-13,Flanders,65-74,M,1
2199,2020-10-13,Flanders,75-84,M,6
2200,2020-10-13,Flanders,85+,M,3
2201,2020-10-13,Flanders,85+,F,3
2202,2020-10-13,Brussels,65-74,F,1
2203,2020-10-13,Brussels,75-84,F,1
2204,2020-10-13,Brussels,85+,F,2
2205,2020-10-14,Wallonia,45-64,M,2
2206,2020-10-14,Wallonia,65-74,M,1
2207,2020-10-14,Wallonia,75-84,M,4
2208,2020-10-14,Wallonia,75-84,F,1
2209,2020-10-14,Wallonia,85+,M,3
2210,2020-10-14,Wallonia,85+,F,7
2211,2020-10-14,Flanders,65-74,M,1
2212,2020-10-14,Flanders,65-74,F,1
2213,2020-10-14,Flanders,75-84,M,3
2214,2020-10-14,Flanders,75-84,F,2
2215,2020-10-14,Flanders,85+,M,5
2216,2020-10-14,Flanders,85+,F,4
2217,2020-10-14,Brussels,65-74,M,3
2218,2020-10-14,Brussels,75-84,M,3
2219,2020-10-14,Brussels,75-84,F,1
2220,2020-10-14,Brussels,85+,F,1
2221,2020-10-15,Wallonia,65-74,M,2
2222,2020-10-15,Wallonia,75-84,M,5
2223,2020-10-15,Wallonia,75-84,F,4
2224,2020-10-15,Wallonia,85+,M,6
2225,2020-10-15,Wallonia,85+,F,4
2226,2020-10-15,Flanders,65-74,M,3
2227,2020-10-15,Flanders,65-74,F,1
2228,2020-10-15,Flanders,75-84,M,3
2229,2020-10-15,Flanders,85+,M,3
2230,2020-10-15,Flanders,85+,F,1
2231,2020-10-15,Brussels,45-64,M,1
2232,2020-10-15,Brussels,65-74,M,1
2233,2020-10-15,Brussels,75-84,F,1
2234,2020-10-15,Brussels,85+,M,1
2235,2020-10-15,Brussels,85+,F,2
2236,2020-10-16,Wallonia,65-74,M,1
2237,2020-10-16,Wallonia,65-74,F,1
2238,2020-10-16,Wallonia,75-84,M,6
2239,2020-10-16,Wallonia,75-84,F,5
2240,2020-10-16,Wallonia,85+,M,3
2241,2020-10-16,Wallonia,85+,F,8
2242,2020-10-16,Flanders,75-84,M,3
2243,2020-10-16,Flanders,85+,M,7
2244,2020-10-16,Brussels,65-74,M,1
2245,2020-10-16,Brussels,75-84,M,1
2246,2020-10-16,Brussels,85+,M,1
2247,2020-10-17,Wallonia,25-44,F,1
2248,2020-10-17,Wallonia,45-64,M,1
2249,2020-10-17,Wallonia,65-74,M,3
2250,2020-10-17,Wallonia,75-84,F,2
2251,2020-10-17,Wallonia,85+,M,4
2252,2020-10-17,Flanders,75-84,M,3
2253,2020-10-17,Flanders,75-84,F,1
2254,2020-10-17,Flanders,85+,M,2
2255,2020-10-17,Flanders,85+,F,2
2256,2020-10-17,Brussels,65-74,M,1
2257,2020-10-17,Brussels,75-84,F,1
2258,2020-10-17,Brussels,85+,F,2
2259,2020-10-18,Wallonia,45-64,M,1
2260,2020-10-18,Wallonia,45-64,F,1
2261,2020-10-18,Wallonia,65-74,M,2
2262,2020-10-18,Wallonia,75-84,M,6
2263,2020-10-18,Wallonia,75-84,F,1
2264,2020-10-18,Wallonia,85+,M,4
2265,2020-10-18,Wallonia,85+,F,1
2266,2020-10-18,Flanders,45-64,M,1
2267,2020-10-18,Flanders,75-84,M,1
2268,2020-10-18,Flanders,75-84,F,2
2269,2020-10-18,Flanders,85+,M,5
2270,2020-10-18,Flanders,85+,F,3
2271,2020-10-18,Brussels,65-74,M,1
2272,2020-10-18,Brussels,75-84,M,1
2273,2020-10-18,Brussels,85+,F,1
2274,2020-10-19,Wallonia,45-64,M,1
2275,2020-10-19,Wallonia,45-64,F,2
2276,2020-10-19,Wallonia,75-84,M,4
2277,2020-10-19,Wallonia,75-84,F,4
2278,2020-10-19,Wallonia,85+,M,9
2279,2020-10-19,Wallonia,85+,F,10
2280,2020-10-19,Flanders,45-64,F,1
2281,2020-10-19,Flanders,65-74,M,4
2282,2020-10-19,Flanders,75-84,M,1
2283,2020-10-19,Flanders,75-84,F,1
2284,2020-10-19,Flanders,85+,M,5
2285,2020-10-19,Flanders,85+,F,6
2286,2020-10-19,Brussels,65-74,M,2
2287,2020-10-19,Brussels,75-84,M,2
2288,2020-10-19,Brussels,85+,F,3
2289,2020-10-20,Wallonia,45-64,M,1
2290,2020-10-20,Wallonia,45-64,F,2
2291,2020-10-20,Wallonia,65-74,F,2
2292,2020-10-20,Wallonia,75-84,M,2
2293,2020-10-20,Wallonia,75-84,F,3
2294,2020-10-20,Wallonia,85+,M,8
2295,2020-10-20,Wallonia,85+,F,12
2296,2020-10-20,Flanders,65-74,M,1
2297,2020-10-20,Flanders,75-84,M,5
2298,2020-10-20,Flanders,75-84,F,1
2299,2020-10-20,Flanders,85+,M,9
2300,2020-10-20,Flanders,85+,F,2
2301,2020-10-20,Brussels,45-64,F,1
2302,2020-10-20,Brussels,65-74,M,1
2303,2020-10-20,Brussels,75-84,F,1
2304,2020-10-20,Brussels,85+,M,1
2305,2020-10-20,Brussels,85+,F,1
2306,2020-10-21,Wallonia,45-64,F,1
2307,2020-10-21,Wallonia,65-74,M,4
2308,2020-10-21,Wallonia,65-74,F,1
2309,2020-10-21,Wallonia,75-84,M,7
2310,2020-10-21,Wallonia,75-84,F,4
2311,2020-10-21,Wallonia,85+,M,6
2312,2020-10-21,Wallonia,85+,F,11
2313,2020-10-21,Flanders,45-64,F,1
2314,2020-10-21,Flanders,65-74,M,2
2315,2020-10-21,Flanders,65-74,F,1
2316,2020-10-21,Flanders,75-84,M,6
2317,2020-10-21,Flanders,85+,M,5
2318,2020-10-21,Flanders,85+,F,5
2319,2020-10-21,Brussels,65-74,M,2
2320,2020-10-21,Brussels,75-84,M,1
2321,2020-10-21,Brussels,75-84,F,1
2322,2020-10-21,Brussels,85+,M,1
2323,2020-10-21,Brussels,85+,F,2
2324,2020-10-22,Wallonia,65-74,M,3
2325,2020-10-22,Wallonia,65-74,F,2
2326,2020-10-22,Wallonia,75-84,M,3
2327,2020-10-22,Wallonia,75-84,F,2
2328,2020-10-22,Wallonia,85+,M,7
2329,2020-10-22,Wallonia,85+,F,7
2330,2020-10-22,Flanders,65-74,M,1
2331,2020-10-22,Flanders,75-84,M,4
2332,2020-10-22,Flanders,75-84,F,9
2333,2020-10-22,Flanders,85+,M,5
2334,2020-10-22,Flanders,85+,F,3
2335,2020-10-22,Brussels,65-74,M,3
2336,2020-10-22,Brussels,75-84,M,2
2337,2020-10-22,Brussels,75-84,F,2
2338,2020-10-22,Brussels,85+,M,1
2339,2020-10-22,Brussels,85+,F,3
2340,2020-10-23,Wallonia,25-44,M,1
2341,2020-10-23,Wallonia,45-64,F,1
2342,2020-10-23,Wallonia,65-74,M,2
2343,2020-10-23,Wallonia,65-74,F,2
2344,2020-10-23,Wallonia,75-84,M,12
2345,2020-10-23,Wallonia,75-84,F,7
2346,2020-10-23,Wallonia,85+,M,12
2347,2020-10-23,Wallonia,85+,F,13
2348,2020-10-23,Wallonia,NA,M,1
2349,2020-10-23,Flanders,45-64,M,1
2350,2020-10-23,Flanders,65-74,M,3
2351,2020-10-23,Flanders,75-84,M,6
2352,2020-10-23,Flanders,75-84,F,5
2353,2020-10-23,Flanders,85+,M,3
2354,2020-10-23,Flanders,85+,F,6
2355,2020-10-23,Flanders,NA,F,1
2356,2020-10-23,Brussels,45-64,M,3
2357,2020-10-23,Brussels,65-74,M,1
2358,2020-10-23,Brussels,75-84,M,3
2359,2020-10-23,Brussels,75-84,F,1
2360,2020-10-23,Brussels,85+,M,5
2361,2020-10-23,Brussels,85+,F,3
2362,2020-10-24,Wallonia,45-64,M,1
2363,2020-10-24,Wallonia,45-64,F,2
2364,2020-10-24,Wallonia,65-74,M,4
2365,2020-10-24,Wallonia,65-74,F,2
2366,2020-10-24,Wallonia,75-84,M,6
2367,2020-10-24,Wallonia,75-84,F,6
2368,2020-10-24,Wallonia,85+,M,12
2369,2020-10-24,Wallonia,85+,F,16
2370,2020-10-24,Flanders,45-64,M,1
2371,2020-10-24,Flanders,65-74,M,1
2372,2020-10-24,Flanders,65-74,F,2
2373,2020-10-24,Flanders,75-84,M,6
2374,2020-10-24,Flanders,75-84,F,3
2375,2020-10-24,Flanders,85+,M,9
2376,2020-10-24,Flanders,85+,F,7
2377,2020-10-24,Brussels,45-64,M,2
2378,2020-10-24,Brussels,65-74,M,3
2379,2020-10-24,Brussels,75-84,M,3
2380,2020-10-24,Brussels,75-84,F,2
2381,2020-10-24,Brussels,85+,M,4
2382,2020-10-24,Brussels,85+,F,4
2383,2020-10-25,Wallonia,45-64,F,1
2384,2020-10-25,Wallonia,65-74,M,7
2385,2020-10-25,Wallonia,65-74,F,4
2386,2020-10-25,Wallonia,75-84,M,4
2387,2020-10-25,Wallonia,75-84,F,7
2388,2020-10-25,Wallonia,85+,M,14
2389,2020-10-25,Wallonia,85+,F,13
2390,2020-10-25,Flanders,25-44,F,1
2391,2020-10-25,Flanders,45-64,M,1
2392,2020-10-25,Flanders,65-74,M,2
2393,2020-10-25,Flanders,65-74,F,2
2394,2020-10-25,Flanders,75-84,M,8
2395,2020-10-25,Flanders,75-84,F,7
2396,2020-10-25,Flanders,85+,M,9
2397,2020-10-25,Flanders,85+,F,9
2398,2020-10-25,Brussels,65-74,F,1
2399,2020-10-25,Brussels,75-84,M,3
2400,2020-10-25,Brussels,85+,M,2
2401,2020-10-25,Brussels,85+,F,3
2402,2020-10-26,Wallonia,45-64,M,3
2403,2020-10-26,Wallonia,65-74,M,5
2404,2020-10-26,Wallonia,65-74,F,4
2405,2020-10-26,Wallonia,75-84,M,12
2406,2020-10-26,Wallonia,75-84,F,12
2407,2020-10-26,Wallonia,85+,M,17
2408,2020-10-26,Wallonia,85+,F,13
2409,2020-10-26,Flanders,45-64,M,1
2410,2020-10-26,Flanders,45-64,F,2
2411,2020-10-26,Flanders,65-74,M,1
2412,2020-10-26,Flanders,65-74,F,3
2413,2020-10-26,Flanders,75-84,M,10
2414,2020-10-26,Flanders,75-84,F,6
2415,2020-10-26,Flanders,85+,M,10
2416,2020-10-26,Flanders,85+,F,7
2417,2020-10-26,Brussels,45-64,M,1
2418,2020-10-26,Brussels,65-74,M,3
2419,2020-10-26,Brussels,65-74,F,1
2420,2020-10-26,Brussels,75-84,M,4
2421,2020-10-26,Brussels,75-84,F,2
2422,2020-10-26,Brussels,85+,M,2
2423,2020-10-26,Brussels,85+,F,4
2424,2020-10-27,Wallonia,45-64,M,4
2425,2020-10-27,Wallonia,65-74,M,4
2426,2020-10-27,Wallonia,65-74,F,7
2427,2020-10-27,Wallonia,75-84,M,15
2428,2020-10-27,Wallonia,75-84,F,9
2429,2020-10-27,Wallonia,85+,M,11
2430,2020-10-27,Wallonia,85+,F,17
2431,2020-10-27,Flanders,65-74,M,1
2432,2020-10-27,Flanders,75-84,M,5
2433,2020-10-27,Flanders,75-84,F,8
2434,2020-10-27,Flanders,85+,M,14
2435,2020-10-27,Flanders,85+,F,14
2436,2020-10-27,Brussels,45-64,M,2
2437,2020-10-27,Brussels,45-64,F,2
2438,2020-10-27,Brussels,65-74,M,2
2439,2020-10-27,Brussels,65-74,F,2
2440,2020-10-27,Brussels,75-84,M,4
2441,2020-10-27,Brussels,75-84,F,4
2442,2020-10-27,Brussels,85+,M,1
2443,2020-10-27,Brussels,85+,F,4
2444,2020-10-28,Wallonia,45-64,M,4
2445,2020-10-28,Wallonia,65-74,M,9
2446,2020-10-28,Wallonia,65-74,F,6
2447,2020-10-28,Wallonia,75-84,M,9
2448,2020-10-28,Wallonia,75-84,F,11
2449,2020-10-28,Wallonia,85+,M,14
2450,2020-10-28,Wallonia,85+,F,25
2451,2020-10-28,Flanders,65-74,M,3
2452,2020-10-28,Flanders,75-84,M,11
2453,2020-10-28,Flanders,75-84,F,3
2454,2020-10-28,Flanders,85+,M,12
2455,2020-10-28,Flanders,85+,F,15
2456,2020-10-28,Brussels,25-44,M,1
2457,2020-10-28,Brussels,45-64,F,1
2458,2020-10-28,Brussels,65-74,M,3
2459,2020-10-28,Brussels,75-84,M,3
2460,2020-10-28,Brussels,75-84,F,3
2461,2020-10-28,Brussels,85+,M,6
2462,2020-10-28,Brussels,85+,F,4
2463,2020-10-29,Wallonia,45-64,M,3
2464,2020-10-29,Wallonia,45-64,F,2
2465,2020-10-29,Wallonia,65-74,M,11
2466,2020-10-29,Wallonia,65-74,F,2
2467,2020-10-29,Wallonia,75-84,M,22
2468,2020-10-29,Wallonia,75-84,F,11
2469,2020-10-29,Wallonia,85+,M,8
2470,2020-10-29,Wallonia,85+,F,17
2471,2020-10-29,Flanders,25-44,F,1
2472,2020-10-29,Flanders,45-64,M,2
2473,2020-10-29,Flanders,65-74,M,3
2474,2020-10-29,Flanders,65-74,F,1
2475,2020-10-29,Flanders,75-84,M,10
2476,2020-10-29,Flanders,75-84,F,3
2477,2020-10-29,Flanders,85+,M,12
2478,2020-10-29,Flanders,85+,F,14
2479,2020-10-29,Brussels,45-64,F,1
2480,2020-10-29,Brussels,65-74,M,2
2481,2020-10-29,Brussels,75-84,M,6
2482,2020-10-29,Brussels,75-84,F,2
2483,2020-10-29,Brussels,85+,M,4
2484,2020-10-29,Brussels,85+,F,6
2485,2020-10-30,Wallonia,45-64,M,7
2486,2020-10-30,Wallonia,65-74,M,8
2487,2020-10-30,Wallonia,65-74,F,1
2488,2020-10-30,Wallonia,75-84,M,21
2489,2020-10-30,Wallonia,75-84,F,17
2490,2020-10-30,Wallonia,85+,M,20
2491,2020-10-30,Wallonia,85+,F,20
2492,2020-10-30,Flanders,45-64,M,3
2493,2020-10-30,Flanders,45-64,F,1
2494,2020-10-30,Flanders,65-74,M,2
2495,2020-10-30,Flanders,75-84,M,11
2496,2020-10-30,Flanders,75-84,F,16
2497,2020-10-30,Flanders,85+,M,19
2498,2020-10-30,Flanders,85+,F,20
2499,2020-10-30,Brussels,45-64,M,1
2500,2020-10-30,Brussels,65-74,M,4
2501,2020-10-30,Brussels,75-84,M,1
2502,2020-10-30,Brussels,75-84,F,3
2503,2020-10-30,Brussels,85+,M,8
2504,2020-10-30,Brussels,85+,F,2
2505,2020-10-31,Wallonia,25-44,M,1
2506,2020-10-31,Wallonia,45-64,M,2
2507,2020-10-31,Wallonia,45-64,F,2
2508,2020-10-31,Wallonia,65-74,M,12
2509,2020-10-31,Wallonia,65-74,F,4
2510,2020-10-31,Wallonia,75-84,M,14
2511,2020-10-31,Wallonia,75-84,F,17
2512,2020-10-31,Wallonia,85+,M,20
2513,2020-10-31,Wallonia,85+,F,20
2514,2020-10-31,Flanders,25-44,M,1
2515,2020-10-31,Flanders,45-64,M,2
2516,2020-10-31,Flanders,65-74,M,4
2517,2020-10-31,Flanders,65-74,F,6
2518,2020-10-31,Flanders,75-84,M,8
2519,2020-10-31,Flanders,75-84,F,8
2520,2020-10-31,Flanders,85+,M,14
2521,2020-10-31,Flanders,85+,F,26
2522,2020-10-31,Flanders,NA,F,1
2523,2020-10-31,Brussels,45-64,M,1
2524,2020-10-31,Brussels,65-74,F,1
2525,2020-10-31,Brussels,75-84,M,4
2526,2020-10-31,Brussels,75-84,F,2
2527,2020-10-31,Brussels,85+,M,3
2528,2020-10-31,Brussels,85+,F,4
2529,2020-11-01,Wallonia,45-64,M,4
2530,2020-11-01,Wallonia,45-64,F,2
2531,2020-11-01,Wallonia,65-74,M,5
2532,2020-11-01,Wallonia,65-74,F,6
2533,2020-11-01,Wallonia,75-84,M,11
2534,2020-11-01,Wallonia,75-84,F,8
2535,2020-11-01,Wallonia,85+,M,26
2536,2020-11-01,Wallonia,85+,F,16
2537,2020-11-01,Flanders,45-64,M,2
2538,2020-11-01,Flanders,45-64,F,1
2539,2020-11-01,Flanders,65-74,M,11
2540,2020-11-01,Flanders,65-74,F,1
2541,2020-11-01,Flanders,75-84,M,6
2542,2020-11-01,Flanders,75-84,F,8
2543,2020-11-01,Flanders,85+,M,13
2544,2020-11-01,Flanders,85+,F,18
2545,2020-11-01,Brussels,45-64,F,3
2546,2020-11-01,Brussels,65-74,M,1
2547,2020-11-01,Brussels,65-74,F,2
2548,2020-11-01,Brussels,75-84,M,8
2549,2020-11-01,Brussels,75-84,F,3
2550,2020-11-01,Brussels,85+,M,5
2551,2020-11-01,Brussels,85+,F,5
2552,2020-11-02,Wallonia,45-64,M,5
2553,2020-11-02,Wallonia,45-64,F,4
2554,2020-11-02,Wallonia,65-74,M,9
2555,2020-11-02,Wallonia,65-74,F,8
2556,2020-11-02,Wallonia,75-84,M,20
2557,2020-11-02,Wallonia,75-84,F,15
2558,2020-11-02,Wallonia,85+,M,16
2559,2020-11-02,Wallonia,85+,F,34
2560,2020-11-02,Flanders,25-44,M,1
2561,2020-11-02,Flanders,45-64,M,4
2562,2020-11-02,Flanders,65-74,M,6
2563,2020-11-02,Flanders,75-84,M,17
2564,2020-11-02,Flanders,75-84,F,8
2565,2020-11-02,Flanders,85+,M,20
2566,2020-11-02,Flanders,85+,F,20
2567,2020-11-02,Flanders,NA,M,1
2568,2020-11-02,Brussels,25-44,F,1
2569,2020-11-02,Brussels,45-64,M,1
2570,2020-11-02,Brussels,45-64,F,1
2571,2020-11-02,Brussels,65-74,M,4
2572,2020-11-02,Brussels,65-74,F,1
2573,2020-11-02,Brussels,75-84,M,5
2574,2020-11-02,Brussels,75-84,F,4
2575,2020-11-02,Brussels,85+,M,4
2576,2020-11-02,Brussels,85+,F,5
2577,2020-11-03,Wallonia,25-44,F,1
2578,2020-11-03,Wallonia,45-64,M,1
2579,2020-11-03,Wallonia,45-64,F,3
2580,2020-11-03,Wallonia,65-74,M,8
2581,2020-11-03,Wallonia,65-74,F,10
2582,2020-11-03,Wallonia,75-84,M,15
2583,2020-11-03,Wallonia,75-84,F,8
2584,2020-11-03,Wallonia,85+,M,13
